"ANYO","MES","GRUPO","SECTOR","FOB"
2000,4,"Bismuto","Metaliferos",10
2000,4,"Boratos","No metaliferos",2357576.91
2000,4,"Cales","Rocas de aplicación",460037.19
2000,4,"Caolín","No metaliferos",142318.72
2000,4,"Cementos","Rocas de aplicación",279319.04
2000,4,"Cinc","Metaliferos",609122.46
2000,4,"Circonio","Metaliferos",2730
2000,4,"Cobre","Metaliferos",29054096.86
2000,4,"Creta","No metaliferos",52000
2000,4,"Cuarzo","No metaliferos",31276
2000,4,"Demas minerales n.c.p","No metaliferos",969
2000,4,"Demás piedras de talla o constucción","Rocas de aplicación",81242.55
2000,4,"Diatomitas","No metaliferos",12108.01
2000,4,"Dolomita","Rocas de aplicación",104767.15
2000,4,"Feldespato","No metaliferos",10449.6
2000,4,"Ferroaleaciones","Metaliferos",696915.36
2000,4,"Fluorita","No metaliferos",5200
2000,4,"Granito","Rocas de aplicación",315923.76
2000,4,"Hierro","Metaliferos",9678.75
2000,4,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",4100
2000,4,"Litio","No metaliferos",3010370.87
2000,4,"Magnesio","Metaliferos",1300
2000,4,"Magnesio","No metaliferos",29695.83
2000,4,"Mica","No metaliferos",45234.4
2000,4,"Mármoles","Rocas de aplicación",341193.99
2000,4,"Oro","Metaliferos",7222593.05
2000,4,"Oxidos de hierro","No metaliferos",38574.26
2000,4,"Perlita","Rocas de aplicación",21019
2000,4,"Piedra pómez","Rocas de aplicación",10082
2000,4,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",5000
2000,4,"Piedras talladas o aserradas","Rocas de aplicación",318922.1
2000,4,"Pizarra","Rocas de aplicación",54314.06
2000,4,"Plomo","Metaliferos",226344
2000,4,"Sal","No metaliferos",40432.81
2000,4,"Sulfatos","No metaliferos",1384147.31
2000,4,"Talco","No metaliferos",6657.36
2000,4,"Turba","No metaliferos",7800
2000,4,"Uranio","Metaliferos",27292.55
2000,4,"Vermiculita","No metaliferos",4900
2000,4,"Volframio","Metaliferos",1250
2000,4,"Yesos","No metaliferos",51861.52
2000,5,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",77233.9
2000,5,"Aluminio","Metaliferos",2082.5
2000,5,"Arcillas","No metaliferos",37202.5
2000,5,"Arcillas activadas","No metaliferos",11500
2000,5,"Arenas","No metaliferos",726.35
2000,5,"Arenisca","Rocas de aplicación",1
2000,5,"Asfaltita","No metaliferos",100159.75
2000,5,"Azufre","No metaliferos",4646
2000,5,"Bentonita","No metaliferos",452417.6
2000,5,"Bismuto","Metaliferos",29.46
2000,5,"Boratos","No metaliferos",2882477.63
2000,5,"Cales","Rocas de aplicación",490915
2000,5,"Caliza","Rocas de aplicación",8
2000,5,"Caolín","No metaliferos",66759.67
2000,5,"Cementos","Rocas de aplicación",168459.69
2000,5,"Cinc","Metaliferos",745829.03
2000,5,"Circonio","Metaliferos",1090
2000,5,"Cobre","Metaliferos",30875496.48
2000,5,"Creta","No metaliferos",52000
2000,5,"Cromo","Metaliferos",5450
2000,5,"Cuarzo","No metaliferos",32336.82
2000,5,"Demas minerales n.c.p","No metaliferos",1061.85
2000,5,"Demás piedras de talla o constucción","Rocas de aplicación",25
2000,5,"Diatomitas","No metaliferos",815.9
2000,5,"Dolomita","Rocas de aplicación",122346.05
2000,5,"Feldespato","No metaliferos",33490.3
2000,5,"Ferroaleaciones","Metaliferos",809543.96
2000,5,"Granito","Rocas de aplicación",339144.07
2000,5,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",24.82
2000,5,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",595
2000,5,"Litio","No metaliferos",1677266.4
2000,5,"Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular","Rocas de aplicación",1941.3
2000,5,"Magnesio","Metaliferos",2835
2000,5,"Magnesio","No metaliferos",36935
2000,5,"Manganeso","Metaliferos",5500
2000,5,"Mica","No metaliferos",74582.4
2000,5,"Mármoles","Rocas de aplicación",163640.69
2000,5,"Oro","Metaliferos",6740443.19
2000,5,"Oxidos de hierro","No metaliferos",18011.77
2000,5,"Perlita","Rocas de aplicación",57985
2000,5,"Piedra pómez","Rocas de aplicación",4956.8
2000,5,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",270701.18
2000,5,"Piedras talladas o aserradas","Rocas de aplicación",424124.03
2000,5,"Plata","Metaliferos",203997.99
2000,5,"Plomo","Metaliferos",2388181.97
2000,5,"Potasio","No metaliferos",7682.4
2000,5,"Sal","No metaliferos",179101.14
2000,5,"Sulfatos","No metaliferos",1477474.38
2000,5,"Talco","No metaliferos",2212
2000,5,"Turba","No metaliferos",3603.6
2000,5,"Volframio","Metaliferos",38120
2000,5,"Yesos","No metaliferos",40509.57
2000,6,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",90741.28
2000,6,"Aluminio","Metaliferos",2770
2000,6,"Arcillas","No metaliferos",32020
2000,6,"Arcillas activadas","No metaliferos",3932.5
2000,6,"Arenas","No metaliferos",27506.91
2000,6,"Arenisca","Rocas de aplicación",1000
2000,6,"Asfaltita","No metaliferos",84671.08
2000,6,"Azufre","No metaliferos",22560
2000,6,"Baritina","No metaliferos",20470
2000,6,"Bentonita","No metaliferos",484143.46
2000,6,"Bismuto","Metaliferos",20
2000,6,"Boratos","No metaliferos",2018191.46
2000,6,"Cales","Rocas de aplicación",255957.33
2000,6,"Caliza","Rocas de aplicación",40410.32
2000,6,"Caolín","No metaliferos",72688.84
2000,6,"Cementos","Rocas de aplicación",147089.74
2000,6,"Cinc","Metaliferos",877381.76
2000,6,"Circonio","Metaliferos",83392.49
2000,6,"Cobre","Metaliferos",50811296.05
2000,6,"Creta","No metaliferos",26000
2000,6,"Cuarzo","No metaliferos",12286.58
2000,6,"Demas minerales n.c.p","No metaliferos",5666.51
2000,6,"Demás desperdicios metalicos","Metaliferos",10
2000,6,"Demás piedras de talla o constucción","Rocas de aplicación",24
2000,6,"Diatomitas","No metaliferos",1714
2000,6,"Dolomita","Rocas de aplicación",32382.7
2000,6,"Feldespato","No metaliferos",57137.32
2000,6,"Ferroaleaciones","Metaliferos",482427.05
2000,6,"Granito","Rocas de aplicación",297498.77
2000,6,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",3497.88
2000,6,"Las demás manufacturas de las demás piedras","Rocas de aplicación",2301.11
2000,6,"Litio","No metaliferos",2888149.12
2000,6,"Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular","Rocas de aplicación",1510
2000,6,"Magnesio","No metaliferos",23988
2000,6,"Mica","No metaliferos",46796.8
2000,6,"Mármoles","Rocas de aplicación",223769.55
2000,6,"Oro","Metaliferos",7099602.29
2000,6,"Oxidos de hierro","No metaliferos",11753.5
2000,6,"Perlita","Rocas de aplicación",53317
2000,6,"Piedra pómez","Rocas de aplicación",12125
2000,6,"Piedras talladas o aserradas","Rocas de aplicación",332658.66
2000,6,"Plata","Metaliferos",244530
2000,6,"Plomo","Metaliferos",473497.49
2000,6,"Sal","No metaliferos",55395.87
2000,6,"Sulfatos","No metaliferos",2630279.39
2000,6,"Talco","No metaliferos",2689.88
2000,6,"Uranio","Metaliferos",76388.25
2000,6,"Vermiculita","No metaliferos",4900
2000,6,"Yesos","No metaliferos",103251.6
2000,7,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",158196.35
2000,7,"Aluminio","Metaliferos",3400
2000,7,"Amianto","No metaliferos",10541.4
2000,7,"Arcillas","No metaliferos",15044.8
2000,7,"Arenas","No metaliferos",4382.78
2000,7,"Asfaltita","No metaliferos",66724.65
2000,7,"Azufre","No metaliferos",630
2000,7,"Bentonita","No metaliferos",622796.3
2000,7,"Boratos","No metaliferos",2504105.19
2000,7,"Cales","Rocas de aplicación",305534.29
2000,7,"Caliza","Rocas de aplicación",3186.4
2000,7,"Cantos rodados y Triturados pétreos","Rocas de aplicación",3450
2000,7,"Caolín","No metaliferos",84894.77
2000,7,"Cementos","Rocas de aplicación",143669.07
2000,7,"Cenizas y residuos","No metaliferos",600.1
2000,7,"Cinc","Metaliferos",440924.63
2000,7,"Cobre","Metaliferos",23797346.19
2000,7,"Creta","No metaliferos",54241
2000,7,"Cuarzo","No metaliferos",33417.82
2000,7,"Demas minerales n.c.p","No metaliferos",7763.28
2000,7,"Demás piedras de talla o constucción","Rocas de aplicación",151233.12
2000,7,"Diatomitas","No metaliferos",16030.75
2000,7,"Dolomita","Rocas de aplicación",51897.38
2000,7,"Feldespato","No metaliferos",56124.52
2000,7,"Ferroaleaciones","Metaliferos",229351.61
2000,7,"Granito","Rocas de aplicación",194351.57
2000,7,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",720.9
2000,7,"Hierro","Metaliferos",5.5
2000,7,"Las demás manufacturas de las demás piedras","Rocas de aplicación",4000
2000,7,"Litio","No metaliferos",1368495.43
2000,7,"Magnesio","Metaliferos",1100
2000,7,"Magnesio","No metaliferos",8276.68
2000,7,"Mica","No metaliferos",35097.6
2000,7,"Mármoles","Rocas de aplicación",398804.58
2000,7,"Oro","Metaliferos",6988210.27
2000,7,"Oxidos de hierro","No metaliferos",29099.9
2000,7,"Perlita","Rocas de aplicación",38953
2000,7,"Piedra pómez","Rocas de aplicación",7125
2000,7,"Piedras talladas o aserradas","Rocas de aplicación",467019.04
2000,7,"Pizarra","Rocas de aplicación",41321.82
2000,7,"Plata","Metaliferos",160752.61
2000,7,"Plomo","Metaliferos",543544.45
2000,7,"Potasio","No metaliferos",27.5
2000,7,"Sal","No metaliferos",168955.17
2000,7,"Sulfatos","No metaliferos",2220425.06
2000,7,"Talco","No metaliferos",3712.5
2000,7,"Tierras Colorantes","No metaliferos",1140
2000,7,"Turba","No metaliferos",11700
2000,7,"Uranio","Metaliferos",27260.24
2000,7,"Volframio","Metaliferos",28140
2000,7,"Yesos","No metaliferos",122852.09
2000,8,"Abrasivos naturales","No metaliferos",1820
2000,8,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",100247.76
2000,8,"Aluminio","Metaliferos",400
2000,8,"Anhidrita","No metaliferos",150
2000,8,"Arcillas","No metaliferos",29597.5
2000,8,"Arcillas Dilatadas","Rocas de aplicación",2500
2000,8,"Arcillas activadas","No metaliferos",19517
2000,8,"Arenas","No metaliferos",15264.78
2000,8,"Asfaltita","No metaliferos",50685.8
2000,8,"Azufre","No metaliferos",15000
2000,8,"Baritina","No metaliferos",64
2000,8,"Bentonita","No metaliferos",728493.6
2000,8,"Boratos","No metaliferos",3226374.86
2000,8,"Cales","Rocas de aplicación",376588.07
2000,8,"Caliza","Rocas de aplicación",32702.37
2000,8,"Cantos rodados y Triturados pétreos","Rocas de aplicación",11
2000,8,"Caolín","No metaliferos",83442.08
2000,8,"Cementos","Rocas de aplicación",127331.95
2000,8,"Cinc","Metaliferos",456910.36
2000,8,"Circonio","Metaliferos",1090
2000,8,"Cobalto","Metaliferos",3300
2000,8,"Cobre","Metaliferos",48806708.36
2000,8,"Creta","No metaliferos",52000
2000,8,"Cromo","Metaliferos",1890.59
2000,8,"Cuarzo","No metaliferos",3168
2000,8,"Demas minerales n.c.p","No metaliferos",4298.1
2000,8,"Demás piedras de talla o constucción","Rocas de aplicación",82641
2000,8,"Diatomitas","No metaliferos",9331.68
2000,8,"Dolomita","Rocas de aplicación",123597.79
2000,8,"Feldespato","No metaliferos",31162
2000,8,"Ferroaleaciones","Metaliferos",826915.99
2000,8,"Fluorita","No metaliferos",4688
2000,8,"Granito","Rocas de aplicación",257165.98
2000,8,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",710
2000,8,"Litio","No metaliferos",2142892.8
2000,8,"Magnesio","No metaliferos",8275.83
2000,8,"Mica","No metaliferos",23398.4
2000,8,"Mármoles","Rocas de aplicación",350507.94
2000,8,"Níquel","Metaliferos",5017.5
2000,8,"Oro","Metaliferos",8005170.76
2000,8,"Oxidos de hierro","No metaliferos",11935
2000,8,"Perlita","Rocas de aplicación",31078
2000,8,"Piedra pómez","Rocas de aplicación",16539.2
2000,8,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",68178.2
2000,8,"Piedras talladas o aserradas","Rocas de aplicación",343354.83
2000,8,"Pizarra","Rocas de aplicación",64648.18
2000,8,"Plata","Metaliferos",344099.49
2000,8,"Plomo","Metaliferos",760829.48
2000,8,"Sal","No metaliferos",148494.09
2000,8,"Sulfatos","No metaliferos",948799.66
2000,8,"Talco","No metaliferos",2698.38
2000,8,"Turba","No metaliferos",12120
2000,8,"Uranio","Metaliferos",55654.02
2000,8,"Vermiculita","No metaliferos",4900
2000,8,"Volframio","Metaliferos",1725
2000,8,"Yesos","No metaliferos",84920.72
2000,9,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",112026.3
2000,9,"Arcillas","No metaliferos",17177.84
2000,9,"Arcillas Dilatadas","Rocas de aplicación",440
2000,9,"Arcillas activadas","No metaliferos",27051.23
2000,9,"Arenas","No metaliferos",3571
2000,9,"Arenas de escorias de siderurgia","Metaliferos",84.75
2000,9,"Asfaltita","No metaliferos",71151.11
2000,9,"Bentonita","No metaliferos",479818.7
2000,9,"Boratos","No metaliferos",3087626.76
2000,9,"Cales","Rocas de aplicación",177193.3
2000,9,"Caliza","Rocas de aplicación",11411.19
2000,9,"Cantos rodados y Triturados pétreos","Rocas de aplicación",380
2000,9,"Caolín","No metaliferos",109002.95
2000,9,"Cementos","Rocas de aplicación",215015.17
2000,9,"Cinc","Metaliferos",926510.11
2000,9,"Cobre","Metaliferos",38721798.77
2000,9,"Creta","No metaliferos",56200
2000,9,"Cromo","Metaliferos",850
2000,9,"Cuarzo","No metaliferos",20783.56
2000,9,"Demas minerales n.c.p","No metaliferos",2425
2000,9,"Demás piedras de talla o constucción","Rocas de aplicación",29502.4
2000,9,"Diatomitas","No metaliferos",2425
2000,9,"Dolomita","Rocas de aplicación",87836.5
2000,9,"Feldespato","No metaliferos",60885.04
2000,9,"Ferroaleaciones","Metaliferos",404603.9
2000,9,"Fluorita","No metaliferos",10629.5
2000,9,"Granito","Rocas de aplicación",301325.49
2000,9,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",19810.88
2000,9,"Las demás manufacturas de las demás piedras","Rocas de aplicación",20901.83
2000,9,"Litio","No metaliferos",3111568.21
2000,9,"Magnesio","No metaliferos",8276.08
2000,9,"Mica","No metaliferos",38515.14
2000,9,"Min.y Conc, de metales preciosos","Metaliferos",72949.78
2000,9,"Mármoles","Rocas de aplicación",594444.95
2000,9,"Oro","Metaliferos",5002988.82
2000,9,"Oxidos de hierro","No metaliferos",13816.9
2000,9,"Perlita","Rocas de aplicación",52755
2000,9,"Piedra pómez","Rocas de aplicación",17990
2000,9,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",78553.12
2000,9,"Piedras talladas o aserradas","Rocas de aplicación",311543.55
2000,9,"Plata","Metaliferos",525442.13
2000,9,"Plomo","Metaliferos",1073580.51
2000,9,"Sal","No metaliferos",167676.87
2000,9,"Sulfatos","No metaliferos",1389889.84
2000,9,"Talco","No metaliferos",9684.38
2000,9,"Uranio","Metaliferos",27260.64
2000,9,"Vermiculita","No metaliferos",4900
2000,9,"Volframio","Metaliferos",8180.1
2000,9,"Yesos","No metaliferos",91486.32
2000,10,"Abrasivos naturales","No metaliferos",2768
2000,10,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",47574.68
2000,10,"Aluminio","Metaliferos",600.8
2000,10,"Arcillas","No metaliferos",41090.2
2000,10,"Arcillas activadas","No metaliferos",567
2000,10,"Arenas","No metaliferos",7862.9
2000,10,"Arenas de escorias de siderurgia","Metaliferos",504.69
2000,10,"Asfaltita","No metaliferos",117313.34
2000,10,"Azufre","No metaliferos",4280
2000,10,"Baritina","No metaliferos",20470
2000,10,"Bentonita","No metaliferos",496215.62
2000,10,"Boratos","No metaliferos",2954704.39
2000,10,"Cales","Rocas de aplicación",360020.05
2000,10,"Caliza","Rocas de aplicación",4.98
2000,10,"Caolín","No metaliferos",34615.7
2000,10,"Cementos","Rocas de aplicación",182636.3
2000,10,"Cinc","Metaliferos",813711.55
2000,10,"Cobalto","Metaliferos",2960.02
2000,10,"Cobre","Metaliferos",44131756.97
2000,10,"Creta","No metaliferos",26000
2000,10,"Cuarzo","No metaliferos",3863
2000,10,"Demas minerales n.c.p","No metaliferos",179.7
2000,10,"Demás piedras de talla o constucción","Rocas de aplicación",34611.7
2000,10,"Diatomitas","No metaliferos",8562.2
2000,10,"Dolomita","Rocas de aplicación",105774.55
2000,10,"Estaño","Metaliferos",83.62
2000,10,"Feldespato","No metaliferos",32698.85
2000,10,"Ferroaleaciones","Metaliferos",541949.25
2000,10,"Fluorita","No metaliferos",5509
2000,10,"Grafito","No metaliferos",5789.8
2000,10,"Granito","Rocas de aplicación",309234.41
2000,10,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",3618
2000,10,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",8538.14
2000,10,"Las demás manufacturas de las demás piedras","Rocas de aplicación",1665.32
2000,10,"Litio","No metaliferos",6332262.8
2000,10,"Magnesio","Metaliferos",11
2000,10,"Magnesio","No metaliferos",9010.57
2000,10,"Mica","No metaliferos",71455.68
2000,10,"Min.y Conc, de metales preciosos","Metaliferos",85046.81
2000,10,"Molibdeno","Metaliferos",10395
2000,10,"Mármoles","Rocas de aplicación",318748.4
2000,10,"Níquel","Metaliferos",526.89
2000,10,"Oro","Metaliferos",12098807.55
2000,10,"Oxidos de hierro","No metaliferos",18606.8
2000,10,"Perlita","Rocas de aplicación",54945.36
2000,10,"Piedra pómez","Rocas de aplicación",12703.76
2000,10,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",33683.13
2000,10,"Piedras talladas o aserradas","Rocas de aplicación",155918.13
2000,10,"Pizarra","Rocas de aplicación",15615.33
2000,10,"Plata","Metaliferos",323138.24
2000,10,"Plomo","Metaliferos",1546761.35
2000,10,"Potasio","No metaliferos",3057.89
2000,10,"Sal","No metaliferos",130544.76
2000,10,"Sulfatos","No metaliferos",1270694.99
2000,10,"Talco","No metaliferos",683.8
2000,10,"Uranio","Metaliferos",87448.57
2000,10,"Volframio","Metaliferos",20051.4
2000,10,"Yesos","No metaliferos",40884.41
2000,11,"Abrasivos naturales","No metaliferos",245.48
2000,11,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",52866.25
2000,11,"Aluminio","Metaliferos",1628.5
2000,11,"Arcillas","No metaliferos",41032
2000,11,"Arcillas activadas","No metaliferos",14280
2000,11,"Arenas","No metaliferos",8441.1
2000,11,"Asfaltita","No metaliferos",284718.28
2000,11,"Bentonita","No metaliferos",495507.6
2000,11,"Bismuto","Metaliferos",124.23
2000,11,"Boratos","No metaliferos",2113938.96
2000,11,"Cales","Rocas de aplicación",351407.5
2000,11,"Caolín","No metaliferos",191503.78
2000,11,"Cementos","Rocas de aplicación",119851.2
2000,11,"Cenizas y residuos","No metaliferos",95040
2000,11,"Cinc","Metaliferos",418819.78
2000,11,"Cobre","Metaliferos",32090795.96
